stop_id,latitude,longitude,zip_code
8687.0,42.283684,-71.055696,02124
8692.0,42.431655,-71.130854,02474
8809.0,42.297104,-71.056561,02122
8814.0,42.281011,-71.047954,02124
8815.0,42.365985,-71.185281,02172
8825.0,42.374606,-71.210156,02452
8852.0,42.521421,-71.158783,01801
8949.0,42.255436,-71.143062,02136
9021.0,42.434125,-71.039413,02148
9025.0,42.433605,-71.046025,02148
9038.0,42.411411,-71.079279,02148
9042.0,42.409581,-71.084645,02145
9049.0,42.411446,-71.079138,02148
9060.0,42.433544,-71.0459,02148
9063.0,42.434134,-71.038861,02148
9071.0,42.468798,-71.074237,01180
9077.0,42.460717,-71.061884,02176
9085.0,42.459017,-71.047955,02176
9091.0,42.455539,-71.051934,02176
9100.0,42.453171,-71.066339,02176
9109.0,42.449223,-71.134098,01890
9125.0,42.479132,-71.152051,01801
9127.0,42.481204,-71.150841,01801
9145.0,42.431377,-71.130914,02474
9147.0,42.42737,-71.12592,02474
9161.0,42.4098,-71.085081,02145
9162.0,42.409998,-71.085185,02145
9176.0,42.426933,-71.124967,02155
9179.0,42.502413,-71.06981,01880
9188.0,42.481388,-71.065557,01880
9196.0,42.465831,-71.061664,02176
9199.0,42.460637,-71.062318,02176
9203.0,42.453221,-71.066468,02176
9226.0,42.453018,-71.066447,02176
9230.0,42.460534,-71.062229,02176
9233.0,42.466597,-71.061381,02176
9242.0,42.482118,-71.065858,01880
9251.0,42.502471,-71.069633,01880
9326.0,42.436901,-71.071145,02148
9328.0,42.436807,-71.070338,02148
9434.0,42.345304,-71.104558,02215
9441.0,42.343746,-71.102093,02215
9522.0,42.372747,-71.263706,02451
9525.0,42.382322,-71.261895,02451
9526.0,42.38164,-71.262237,02451
9780.0,42.350544,-71.166438,02135
10000.0,42.355692,-71.062911,02102
10006.0,42.335814,-71.070135,02118
10008.0,42.339915,-71.064356,02118
10011.0,42.340162,-71.064227,02118
10016.0,42.499312,-71.162566,01801
10413.0,42.314898,-71.097377,02119
10424.0,42.278467,-71.116716,02131
10590.0,42.336621,-71.076956,02118
10612.0,42.26792,-71.149996,02132
10618.0,42.256411,-71.163235,02026
10642.0,42.29985,-71.114261,02130
10820.0,42.275343,-71.171831,02492
10833.0,42.258725,-71.16853,02026
11131.0,42.318993,-71.111932,02130
11148.0,42.331221,-71.090588,02120
11241.0,42.330107,-71.062519,01125
11257.0,42.331197,-71.092692,02119
11323.0,42.330801,-71.089207,02119
11366.0,42.332409,-71.116433,02120
11384.0,42.347346,-71.075956,02116
11388.0,42.345344,-71.082045,02115
11389.0,42.345355,-71.081535,02116
11391.0,42.347559,-71.087141,02115
11408.0,42.372801,-71.094184,02141
11531.0,42.323074,-71.099546,02120
11545.0,42.325809,-71.140476,02447
11599.0,42.352561,-71.046914,02210
11613.0,42.267432,-71.149989,02132
11618.0,42.25564,-71.143709,02136
11712.0,42.284143,-71.091674,02126
11735.0,42.290104,-71.082689,02124
11771.0,42.36023,-71.094815,02139
11780.0,42.337969,-71.102457,02115
11802.0,42.338473,-71.102334,02120
11803.0,42.338207,-71.105846,02120
11837.0,42.302638,-71.152249,02467
11839.0,42.300091,-71.169801,02132
11891.0,42.357495,-71.056251,02110
11939.0,42.309651,-71.115764,02130
12231.0,42.363498,-71.087704,02142
12301.0,42.388229,-71.119545,02140
12352.0,42.405298,-71.164065,02174
12439.0,42.37378,-71.097963,02143
12451.0,42.373622,-71.097843,02143
12614.0,42.377759,-71.120538,02138
12636.0,42.406461,-71.132577,02474
12644.0,42.413862,-71.149008,02474
12829.0,42.371907,-71.060949,02129
12836.0,42.372149,-71.060233,02129
13142.0,42.297056,-71.01647,02171
13245.0,42.262116,-70.986311,02169
13321.0,42.316392,-71.083219,02121
13400.0,42.250367,-71.038385,02269
13406.0,42.244425,-71.010311,02169
13618.0,42.24757,-71.173924,02026
13808.0,42.218858,-70.967288,02188
13814.0,42.216095,-70.963522,02188
13820.0,42.201881,-70.946697,02188
13829.0,42.175628,-70.952619,02190
13839.0,42.201902,-70.946504,02188
13844.0,42.198592,-70.924618,02189
14211.0,42.270172,-71.07316,02126
14460.0,42.511791,-70.908936,01970
14717.0,42.409782,-71.002099,02151
14748.0,42.461856,-70.945945,01903
15047.0,42.391747,-71.047492,02150
15058.0,42.453002,-71.089342,02176
15095.0,42.345582,-71.064848,02118
15100.0,42.308101,-71.064371,02212
15216.0,42.287758,-71.146008,02132
15431.0,42.425461,-71.070337,02148
15795.0,42.413385,-70.99205,02151
15808.0,42.399383,-70.998214,02151
15975.0,42.452833,-71.071903,02176
15986.0,42.47828,-71.100179,02180
15989.0,42.494975,-71.103846,02180
15992.0,42.481148,-71.100301,02180
16305.0,42.421556,-71.13485,02474
16316.0,42.421294,-71.133765,02474
16434.0,42.278578,-71.11613,02131
16535.0,42.354243,-71.058557,02102
16538.0,42.354271,-71.059508,02102
16653.0,42.462057,-70.947263,01903
17091.0,42.364612,-71.020862,02128
17093.0,42.361657,-71.017833,02128
17094.0,42.366494,-71.017289,02128
17095.0,42.369344,-71.020238,02128
17096.0,42.348769,-71.042336,02210
17102.0,42.584611,-70.884687,01915
17170.0,42.549168,-70.878059,01915
17370.0,42.476049,-70.946021,01902
17391.0,42.306637,-71.087686,02121
17411.0,42.309682,-71.092111,02121
17861.0,42.336572,-71.089616,02115
17862.0,42.336489,-71.089085,02115
17863.0,42.33639,-71.08905,02115
18239.0,42.493884,-71.194413,01805
18351.0,42.566793,-70.878907,01915
18511.0,42.267508,-71.091726,02126
18636.0,42.446782,-71.226073,02420
18928.0,42.396874,-71.257249,02451
18974.0,42.242369,-71.147075,02136
18975.0,42.2425,-71.146712,02136
19031.0,42.355938,-71.185299,02458
19661.0,42.321841,-71.177708,02459
19821.0,42.322323,-71.167627,02467
20761.0,42.374217,-71.11897,02163
21148.0,42.331345,-71.093318,02119
21599.0,42.35257,-71.047578,02210
21772.0,42.354929,-71.10512,02215
21773.0,42.360559,-71.093953,02139
21917.0,42.33512,-71.149405,02447
22173.0,42.353995,-71.104785,02139
22549.0,42.375302,-71.119237,02138
22671.0,42.401638,-71.137324,02474
22751.0,42.401469,-71.136788,02474
23151.0,42.388034,-71.119253,02140
23391.0,42.347441,-71.074592,02117
23406.0,42.244334,-71.010231,02169
24481.0,42.369191,-71.100863,02139
24490.0,42.369251,-71.100745,02139
24791.0,42.398411,-71.146375,02474
25618.0,42.196239,-71.199615,02062
25989.0,42.494932,-71.101946,02180
26137.0,42.471201,-70.929601,01901
26500.0,42.278388,-71.116358,02131
26618.0,42.193899,-71.20104,02062
27092.0,42.3621,-71.01882,02128
28281.0,42.37226,-71.061979,02129
28745.0,42.394225,-71.080798,02145
28746.0,42.394706,-71.081102,02145
29001.0,42.384581,-71.076463,02145
29002.0,42.384386,-71.076502,02145
29003.0,42.384266,-71.076511,02145
29004.0,42.384142,-71.076513,02145
29005.0,42.384032,-71.076519,02145
29006.0,42.383909,-71.076521,02145
29007.0,42.384358,-71.076312,02145
29008.0,42.384167,-71.076315,02145
29009.0,42.384035,-71.076317,02145
29010.0,42.38392,-71.076318,02145
29011.0,42.384351,-71.076086,02145
29012.0,42.384163,-71.076087,02145
29051.0,42.327382,-71.061681,02125
29253.0,42.521793,-71.107921,01867
30009.0,42.328065,-71.068054,01125
30249.0,42.34508,-71.031986,02210
30250.0,42.344649,-71.030268,02127
30294.0,42.339299,-71.057007,02205
31255.0,42.3446,-71.034476,02210
31257.0,42.345192,-71.031996,02210
31317.0,42.335831,-71.099868,02120
31365.0,42.326625,-71.111437,02120
31391.0,42.341443,-71.086788,02115
32000.0,42.252035,-71.00588,02169
32001.0,42.251696,-71.004973,02169
32002.0,42.251772,-71.005099,02169
32003.0,42.251847,-71.005168,02169
32004.0,42.251908,-71.0052,02169
32005.0,42.251975,-71.005231,02169
32549.0,42.372535,-71.121784,02163
32840.0,42.38318,-71.071764,02129
32912.0,42.250785,-70.998193,02169
34579.0,42.363061,-71.088174,02142
35201.0,42.328495,-71.052689,01125
36466.0,42.254919,-71.124162,02136
36541.0,42.343942,-71.065731,02118
36618.0,42.17152,-71.209497,02032
37150.0,42.524466,-70.895998,01970
38155.0,42.336666,-71.253304,02466
38493.0,42.223852,-70.996636,02184
38671.0,42.207213,-71.001278,02184
38813.0,42.279443,-71.048564,02124
39321.0,42.241847,-70.983929,02169
39401.0,42.242281,-70.983694,02169
39683.0,42.224587,-70.99652,02184
39870.0,42.106726,-71.022045,02401
40001.0,42.325557,-71.083487,02119
41187.0,42.309302,-71.1048,02130
41391.0,42.340553,-71.088908,02115
41692.0,42.493735,-71.194221,01803
42819.0,42.237502,-71.132696,02136
42820.0,42.243524,-71.131891,02136
43011.0,42.201087,-71.06251,02368
45002.0,42.417653,-71.106038,02155
45003.0,42.418173,-71.106435,02155
45331.0,42.418111,-71.065605,02148
45413.0,42.41821,-71.065671,02148
47170.0,42.557797,-70.887236,01915
49001.0,42.355385,-71.062211,02102
49002.0,42.349908,-71.063684,02111
49158.0,42.408357,-71.091567,02155
49795.0,42.518393,-71.252377,01730
49797.0,42.516176,-71.250897,01865
49805.0,42.488073,-71.223178,01803
49806.0,42.496188,-71.232269,01805
49808.0,42.484867,-71.217131,01805
49842.0,42.479617,-71.117154,01801
49848.0,42.487986,-71.225332,01805
49901.0,42.479826,-71.117201,02180
49917.0,42.479098,-71.151629,01801
49927.0,42.468052,-71.178464,01801
49950.0,42.511785,-71.23247,01805
49999.0,42.497147,-71.126538,01801
50619.0,42.218686,-71.188179,02090
50940.0,42.485186,-71.216745,01805
51317.0,42.337711,-71.095172,02115
53270.0,42.426565,-71.074107,02148
56734.0,42.47012,-70.986748,01905
57400.0,42.36907,-71.039473,02128
58618.0,42.192493,-71.201766,02062
60618.0,42.196255,-71.199468,02062
61848.0,42.171325,-71.209502,02032
61857.0,42.191262,-71.20237,02062
63241.0,42.417797,-71.108534,02155
64000.0,42.329544,-71.083982,02119
64002.0,42.328842,-71.084633,02119
65471.0,42.357732,-71.057373,02201
65541.0,42.345765,-71.233474,02465
65547.0,42.347531,-71.245414,02466
65741.0,42.329401,-71.11093,02120
66731.0,42.462577,-70.948082,01903
67120.0,42.28101,-71.177035,02132
67202.0,42.489296,-71.019775,01906
69618.0,42.248262,-71.173256,02026
70618.0,42.25058,-71.170267,02026
71391.0,42.337684,-71.096046,02120
71855.0,42.348245,-71.076218,02117
73619.0,42.159136,-71.21835,02032
74611.0,42.352271,-71.055242,02210
74612.0,42.35245,-71.04685,02210
74613.0,42.34863,-71.04246,02210
74614.0,42.347241,-71.038801,02210
74615.0,42.34863,-71.04246,02210
74616.0,42.35245,-71.04685,02210
74617.0,42.352271,-71.055242,02210
74624.0,42.347066,-71.037969,02210
74630.0,42.396661,-71.04029,02150
74631.0,42.39682,-71.040437,02150
74632.0,42.395328,-71.033291,02150
74633.0,42.395638,-71.034599,02150
74634.0,42.394018,-71.028439,02150
74635.0,42.394168,-71.028452,02150
74636.0,42.388403,-71.02409,02150
74637.0,42.388476,-71.023829,02150
77777.0,42.332906,-71.081253,02118
78201.0,42.357685,-71.239754,02466
78211.0,42.347446,-71.245416,02466
78219.0,42.345723,-71.233334,02465
78981.0,42.475421,-71.253388,01731
78988.0,42.476167,-71.252434,01731
81317.0,42.34016,-71.088899,02115
81441.0,42.293543,-71.235202,02404
81463.0,42.309265,-71.220548,02464
81916.0,42.326155,-71.140511,02447
82034.0,42.309046,-71.22031,02464
82039.0,42.313954,-71.211591,02464
82049.0,42.313962,-71.211439,02464
82140.0,42.293848,-71.235334,02494
82471.0,42.467852,-71.178576,01801
82853.0,42.350667,-71.207073,02460
85231.0,42.458044,-71.266621,02420
85565.0,42.283778,-71.169626,02132
85568.0,42.277802,-71.167005,02132
86179.0,42.462813,-71.291173,01731
86618.0,42.145822,-71.25317,02081
86943.0,42.375625,-71.236982,02454
86944.0,42.374525,-71.235692,02454
86971.0,42.373876,-71.236394,02453
88333.0,42.374664,-71.235376,02453
88334.0,42.376251,-71.237666,02454
88591.0,42.505811,-71.147136,01801
89610.0,42.39705,-71.257227,02451
89617.0,42.158933,-71.218377,02032
90620.0,42.218878,-71.188252,02090
91317.0,42.341244,-71.08651,02115
91391.0,42.336067,-71.100187,02115
91852.0,42.273039,-71.237947,02492
93129.0,42.277475,-71.024137,02171
94320.0,42.460546,-70.954427,01902
96459.0,42.278688,-71.116096,02131
98618.0,42.145831,-71.25294,02081
99832.0,42.251984,-71.168849,02026
99991.0,42.308378,-71.115619,02130
